"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"150",0.04,12,1200,1,1,0.05,-0.0365367540601015,1.16301507913431,0,0,36,0
"151",0.04,14,100,1,0.84,0.01,0.292536957428659,-4.31059243855738,0,8,40,0
"152",0.04,14,300,1,1,0.03,0.249678088000624,-4.3628429440596,0,0,30,0
"153",0.04,14,500,1,1,0.03,0.121948834040479,-1.21638551104506,0,0,36,0
"154",0.04,14,700,1,1,0.04,-0.323668658006914,3.22770195342403,0,0,42,0
"155",0.04,14,900,1,1,0.03,-0.126335006076904,0.489167024509942,0,0,36,0
"156",0.04,14,1200,1,1,0.08,0.140547448522699,-1.16209705014564,0,0,30,0
"157",0.04,16,100,1,0.92,0.06,0.115060463891324,4.85499952474795,0,3,49,0
"158",0.04,16,300,1,1,0.05,-0.0617402120060552,-1.68368043450323,0,0,39,0
"159",0.04,16,500,1,1,0.03,-0.135269564728998,1.15788204287055,0,0,36,0
"160",0.04,16,700,1,1,0.01,-0.056193455640174,-0.1795563563279,0,0,30,0
"161",0.04,16,900,1,1,0.03,0.24227735466287,-1.61762084026859,0,0,27,0
"162",0.04,16,1200,1,1,0.02,0.038731384967717,-0.630367053500522,0,0,27,0
"163",0.04,18,100,1,0.9,0.04,0.493486020933841,-6.22364703150066,0,1,36,0
"164",0.04,18,300,1,1,0.03,0.0753980139511607,-0.114844823021825,0,0,40,0
"165",0.04,18,500,1,1,0.02,0.107190071844663,-1.13129325489698,0,0,26,0
"166",0.04,18,700,1,1,0.03,-0.130807344676177,1.56241019189988,0,0,41,0
"167",0.04,18,900,1,1,0.02,0.0633221018830563,-0.270338749586606,0,0,27,0
"168",0.04,18,1200,1,1,0.03,-0.00805896987142509,-1.18549110034201,0,0,19,0
"169",0.05,6,100,1,0.65,0.05,1.88333494036835,-4.65500669498919,0,42,38,0
"170",0.05,6,300,1,1,0.03,-0.606207599244089,1.95551670981118,0,15,40,0
"171",0.05,6,500,1,1,0.02,0.374897039070425,-3.02410486284969,0,16,31,0
"172",0.05,6,700,1,1,0.03,-0.222769346632852,1.47771446728125,0,14,40,0
"173",0.05,6,900,1,1,0.06,-0.0454917016310913,-0.0937240112180637,0,14,36,0
"174",0.05,6,1200,1,1,0.04,-0.0992392447216967,0.322337212059913,0,5,33,0
"175",0.05,8,100,1,0.83,0.01,0.0933222400755473,1.25936005988536,0,27,51,0
"176",0.05,8,300,1,1,0.08,0.0697167453569329,-0.427762445844298,0,13,39,0
"177",0.05,8,500,1,1,0.05,0.226846143630897,-0.388839552450133,0,6,35,0
"178",0.05,8,700,1,1,0.02,-0.278508460588583,0.975934452030102,0,1,41,0
"179",0.05,8,900,1,1,0.03,-0.373518096586077,2.48173867061606,0,1,37,0
"180",0.05,8,1200,1,1,0.03,-0.316729527669056,0.507005362975062,0,1,30,0
"181",0.05,10,100,1,0.87,0.03,-0.555224088892959,-0.734465108764212,0,14,40,0
"182",0.05,10,300,1,1,0.05,0.0308325336958614,-0.0230863681565029,0,5,38,0
"183",0.05,10,500,1,1,0.05,-0.453981859354768,0.538786671302315,0,1,36,0
"184",0.05,10,700,1,1,0.02,0.233548810429365,-0.124738219249971,0,2,35,0
"185",0.05,10,900,1,1,0.05,0.0455343090846325,1.04558658696615,0,0,38,0
"186",0.05,10,1200,1,1,0.02,0.0743064487462269,-0.211988052618784,0,0,27,0
"187",0.05,12,100,1,0.95,0.05,0.50867659873694,-1.58136375191115,0,14,40,0
"188",0.05,12,300,1,1,0,-0.359002339964642,0.662291317394167,0,1,39,0
"189",0.05,12,500,1,1,0.01,-0.285659249859914,0.62063390567078,0,0,32,0
"190",0.05,12,700,1,1,0.02,0.245268098850381,-0.871035476802724,0,0,31,0
"191",0.05,12,900,1,1,0.09,-0.0907577292051958,-0.299563771165489,0,0,30,0
"192",0.05,12,1200,1,1,0.03,0.00177860706924151,1.20740036361999,0,0,34,0
"193",0.05,14,100,1,0.94,0.03,-0.00288975970604964,-2.01165173458981,0,3,40,0
"194",0.05,14,300,1,1,0.03,-0.00761842029898888,1.61937485995537,0,0,45,0
"195",0.05,14,500,1,1,0.01,-0.038741130315352,-0.90702142232164,0,0,28,0
"196",0.05,14,700,1,1,0.02,0.0990773369382324,0.314199234357147,0,0,30,0
"197",0.05,14,900,1,1,0.04,0.0801845668908859,-0.414158089079145,0,0,30,0
"198",0.05,14,1200,1,1,0.01,-0.0590956981676365,-0.232052862749301,0,0,30,0
"199",0.05,16,100,1,0.99,0.01,-0.214105052985572,-1.09540275035022,0,1,37,0
"200",0.05,16,300,1,1,0.01,0.0253728388667693,-0.393375575851481,0,0,33,0
"201",0.05,16,500,1,1,0.02,0.151537477951374,-0.522476026947477,0,0,31,0
"202",0.05,16,700,1,1,0.02,-0.0838236002310686,0.557282048562511,0,0,30,0
"203",0.05,16,900,1,1,0.03,0.0358786557725896,0.158356239221881,0,0,27,0
"204",0.05,16,1200,1,1,0.02,-0.0244101200363386,-0.267746435213911,0,0,25,0
"205",0.05,18,100,1,0.99,0.02,0.132959943579462,-0.186012518194266,0,1,37,0
"206",0.05,18,300,1,1,0.05,-0.00825597122531128,1.3040747232036,0,0,39,0
"207",0.05,18,500,1,1,0.03,-0.0226258376079182,0.96020791176129,0,0,31,0
"208",0.05,18,700,1,1,0.03,0.200211080254545,-1.84730046312823,0,0,21,0
"209",0.05,18,900,1,1,0.04,0.0425443059203615,-0.806667880813984,0,0,23,0
"210",0.05,18,1200,1,1,0.02,-0.0499146876962018,-0.325085003292226,0,0,24,0
"211",0.06,6,100,1,0.86,0.01,0.93295440970087,-1.95626021970523,0,33,46,0
"212",0.06,6,300,1,1,0.03,0.218422034765861,0.803835748058348,0,24,39,0
"213",0.06,6,500,1,1,0.01,-0.315819622017849,0.710747840048029,0,16,35,0
"214",0.06,6,700,1,1,0.02,0.15194949195359,-2.19697099752837,0,12,33,0
"215",0.06,6,900,1,1,0.02,0.0820153463397466,-0.69449332488352,0,10,36,0
"216",0.06,6,1200,1,1,0.06,0.1316922225685,-2.33094442959848,0,7,28,0
"217",0.06,8,100,1,0.93,0.04,-0.556931594845433,2.45400330358895,0,21,58,0
"218",0.06,8,300,1,1,0.02,0.92946979040875,-2.10533887953415,0,15,34,0
"219",0.06,8,500,1,1,0.06,0.0323578466397302,1.16744482888803,0,8,33,0
"220",0.06,8,700,1,1,0.07,-0.290341582972772,0.85275644692508,0,6,35,0
"221",0.06,8,900,1,1,0.02,-0.319563359059098,0.956847488012803,0,0,37,0
"222",0.06,8,1200,1,1,0.04,-0.023621564412037,0.749545455289491,0,2,30,0
"223",0.06,10,100,1,0.99,0.01,-1.08529159650327,0.077388261233983,0,9,49,0
