"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"100",0.025,14,700,1,0.071,0.451,-0.000542124716161455,-0.0117187799514877,-0.039490912074714,0.0046985657912253,0.0259811187832368,0.00608259313859496
"101",0.025,14,900,1,0.078,0.546,0.00638088639011992,0.0139993363692427,-0.05090544797215,0.00415993470090996,0.0230413245147841,0.00519257392321746
"102",0.025,14,1100,1,0.076,0.65,0.00241651244488014,0.00362422965400249,-0.0454569676649894,0.00380402162804173,0.0203116461389194,0.0047994003389065
"103",0.025,14,1300,1,0.1,0.741,0.00862135121263765,-0.0403733844737485,-0.0445545522107112,0.00337752086659986,0.0191847981657966,0.00415803085865028
"104",0.025,14,1500,1,0.078,0.777,0.00020003582634962,0.054069390478963,-0.04655851876945,0.0032457034551025,0.0176744045401365,0.00416319932286003
"105",0.025,16,100,1,0.06,0.119,-0.012587810903603,0.101346271225075,-0.0322936218435129,0.010429236937356,0.0667990747590045,0.0130486707425257
"106",0.025,16,300,1,0.06,0.294,0.00494528086994701,-0.00315822604271061,-0.0343791770542119,0.00586865287203023,0.0366354292198196,0.00750550158559649
"107",0.025,16,500,1,0.059,0.456,-0.00583988930645773,0.108173765990141,-0.0389528148154431,0.00440201269525773,0.0291103815834164,0.00548230499499017
"108",0.025,16,700,1,0.063,0.632,-0.000366773776207115,0.059368667550833,-0.0417827484123359,0.00375280888366171,0.0241272376329593,0.00477514105725714
"109",0.025,16,900,1,0.067,0.704,-0.00477283412918625,0.0624161199823038,-0.0349302779228929,0.00347045093437651,0.0212343383824798,0.00462698715758353
"110",0.025,16,1100,1,0.074,0.809,-0.000632476215016187,0.0400317221381839,-0.0379833789867314,0.00298464343577683,0.018522662189015,0.00393027719995342
"111",0.025,16,1300,1,0.094,0.865,-0.000808552394932477,0.0570452035130688,-0.0416130198804784,0.00283889766209235,0.0181155982939354,0.00378103081024324
"112",0.025,16,1500,1,0.084,0.911,-0.00412461539345839,0.0693414403574466,-0.0341881727864706,0.00253798730958101,0.0165081386382177,0.00333279325099017
